20016012,12455472,17639796,65.98,-1.14,0.82	,	Sat Sep 28 17:10:39 2019
20026434,12360022,17491080,65.98,-1.14,0.82	,	Sat Sep 28 17:10:40 2019
20031248,12286220,17364124,65.98,-1.14,0.82	,	Sat Sep 28 17:10:41 2019
20034460,12243498,17283694,65.98,-1.14,0.82	,	Sat Sep 28 17:10:42 2019
20040080,12243198,17273544,65.98,-1.14,0.82	,	Sat Sep 28 17:10:43 2019
20040884,12244098,17275334,65.98,-1.14,0.82	,	Sat Sep 28 17:10:44 2019
20039276,12242300,17274140,65.98,-1.14,0.82	,	Sat Sep 28 17:10:45 2019
20040080,12242900,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:46 2019
20040080,12242300,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:47 2019
20040080,12242000,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:48 2019
20040080,12241400,17275334,65.98,-1.14,0.82	,	Sat Sep 28 17:10:49 2019
20041686,12242300,17276528,65.98,-1.14,0.82	,	Sat Sep 28 17:10:50 2019
20040884,12241700,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:51 2019
20041686,12241700,17276528,65.98,-1.14,0.82	,	Sat Sep 28 17:10:52 2019
20040884,12241700,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:53 2019
20040884,12241700,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:54 2019
20040884,12242000,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:55 2019
20040884,12241700,17275932,65.98,-1.14,0.82	,	Sat Sep 28 17:10:56 2019
20041686,12242600,17276528,65.98,-1.14,0.82	,	Sat Sep 28 17:10:57 2019
20041686,12242000,17276528,65.98,-1.14,0.82	,	Sat Sep 28 17:10:58 2019
20041686,12241700,17276528,65.98,-1.14,0.82	,	Sat Sep 28 17:10:59 2019
