19577132,14377732,11450032,-0.11,-0.01,-0.03	,	Sat Sep 28 16:35:32 2019
19574068,14376078,11451868,-0.14,-0.01,-0.02	,	Sat Sep 28 16:35:33 2019
19576368,14374838,11450032,-0.14,-0.01,-0.02	,	Sat Sep 28 16:35:34 2019
19574834,14374426,11449508,-0.16,0.01,-0.03	,	Sat Sep 28 16:35:35 2019
19573302,14374426,11450032,-0.16,0.01,-0.03	,	Sat Sep 28 16:35:36 2019
19575600,14375664,11449770,-0.16,0.01,-0.03	,	Sat Sep 28 16:35:37 2019
19575600,14375252,11449246,-0.16,0.01,-0.03	,	Sat Sep 28 16:35:38 2019
19576368,14374838,11448722,-0.18,0.01,-0.03	,	Sat Sep 28 16:35:40 2019
19575600,14374426,11449246,-0.18,0.01,-0.03	,	Sat Sep 28 16:35:41 2019
19577132,14374012,11449246,-0.20,0.01,-0.06	,	Sat Sep 28 16:35:42 2019
19575600,14376078,11449508,-0.20,0.01,-0.06	,	Sat Sep 28 16:35:43 2019
19572536,14378558,11450556,-0.21,0.01,-0.02	,	Sat Sep 28 16:35:44 2019
19572536,14373186,11435368,-0.21,0.01,-0.02	,	Sat Sep 28 16:35:45 2019
19578668,14369054,11443218,-0.22,-0.00,-0.02	,	Sat Sep 28 16:35:46 2019
19580968,14371532,11444790,-0.22,-0.00,-0.02	,	Sat Sep 28 16:35:47 2019
19580200,14371120,11443742,-0.23,-0.01,-0.03	,	Sat Sep 28 16:35:48 2019
19580968,14371946,11444528,-0.23,-0.01,-0.03	,	Sat Sep 28 16:35:49 2019
19580200,14372360,11444266,-0.24,-0.02,-0.03	,	Sat Sep 28 16:35:50 2019
19580200,14372772,11444790,-0.24,-0.02,-0.03	,	Sat Sep 28 16:35:51 2019
19580968,14373186,11445314,-0.24,-0.00,-0.03	,	Sat Sep 28 16:35:52 2019
19580200,14372360,11445052,-0.24,-0.00,-0.03	,	Sat Sep 28 16:35:53 2019
19579432,14371532,11444266,-0.25,0.01,-0.03	,	Sat Sep 28 16:35:54 2019
19580968,14372772,11445838,-0.25,0.01,-0.03	,	Sat Sep 28 16:35:55 2019
19581734,14373598,11446886,-0.26,0.01,-0.04	,	Sat Sep 28 16:35:56 2019
19580968,14373598,11445838,-0.26,0.01,-0.04	,	Sat Sep 28 16:35:57 2019
19580968,14373186,11445314,-0.27,-0.00,-0.02	,	Sat Sep 28 16:35:59 2019
19579432,14371532,11444790,-0.27,-0.00,-0.02	,	Sat Sep 28 16:36:00 2019
19579432,14371946,11444528,-0.27,-0.01,-0.03	,	Sat Sep 28 16:36:01 2019
19580200,14372772,11445052,-0.27,-0.01,-0.03	,	Sat Sep 28 16:36:02 2019
19579432,14372360,11444790,-0.27,-0.00,-0.02	,	Sat Sep 28 16:36:03 2019
19578668,14371120,11443742,-0.27,-0.00,-0.02	,	Sat Sep 28 16:36:04 2019
19579432,14371532,11444266,-0.27,0.01,-0.04	,	Sat Sep 28 16:36:05 2019
19578668,14371532,11444004,-0.27,0.01,-0.04	,	Sat Sep 28 16:36:06 2019
19578668,14372360,11444266,-0.28,-0.01,-0.03	,	Sat Sep 28 16:36:07 2019
19579432,14372360,11444528,-0.28,-0.01,-0.03	,	Sat Sep 28 16:36:08 2019
19579432,14372772,11444790,-0.29,-0.01,-0.03	,	Sat Sep 28 16:36:09 2019
19579432,14373186,11444528,-0.29,-0.01,-0.03	,	Sat Sep 28 16:36:10 2019
19579432,14373186,11444266,-0.29,0.01,-0.03	,	Sat Sep 28 16:36:11 2019
19578668,14373186,11444266,-0.29,0.01,-0.03	,	Sat Sep 28 16:36:12 2019
19578668,14373186,11444004,-0.29,-0.00,-0.02	,	Sat Sep 28 16:36:13 2019
19578668,14373186,11444004,-0.29,-0.00,-0.02	,	Sat Sep 28 16:36:14 2019
19577900,14371946,11443218,-0.29,-0.00,-0.03	,	Sat Sep 28 16:36:16 2019
19577900,14371946,11443480,-0.29,-0.00,-0.03	,	Sat Sep 28 16:36:17 2019
19578668,14373186,11444528,-0.29,-0.00,-0.03	,	Sat Sep 28 16:36:18 2019
19577900,14372360,11444266,-0.29,-0.00,-0.03	,	Sat Sep 28 16:36:19 2019
19577900,14372772,11444528,-0.31,0.01,-0.03	,	Sat Sep 28 16:36:20 2019
19580200,14374426,11445838,-0.31,0.01,-0.03	,	Sat Sep 28 16:36:21 2019
19579432,14374012,11445838,-0.31,0.01,-0.03	,	Sat Sep 28 16:36:22 2019
19580200,14374838,11446362,-0.31,0.01,-0.03	,	Sat Sep 28 16:36:23 2019
19580200,14375252,11446362,-0.32,-0.01,-0.05	,	Sat Sep 28 16:36:24 2019
19580200,14374838,11446100,-0.32,-0.01,-0.05	,	Sat Sep 28 16:36:25 2019
19579432,14374426,11446100,-0.33,-0.01,-0.03	,	Sat Sep 28 16:36:26 2019
19578668,14373186,11445314,-0.33,-0.01,-0.03	,	Sat Sep 28 16:36:27 2019
19580200,14375252,11446624,-0.34,-0.01,-0.03	,	Sat Sep 28 16:36:28 2019
19580200,14375252,11446624,-0.34,-0.01,-0.03	,	Sat Sep 28 16:36:29 2019
19580200,14375664,11446624,-0.34,-0.00,-0.04	,	Sat Sep 28 16:36:30 2019
19578668,14374012,11445838,-0.34,-0.00,-0.04	,	Sat Sep 28 16:36:31 2019
19580200,14374838,11446624,-0.35,-0.01,-0.03	,	Sat Sep 28 16:36:32 2019
19577900,14373598,11445838,-0.35,-0.01,-0.03	,	Sat Sep 28 16:36:33 2019
19579432,14375252,11446886,-0.36,-0.00,-0.04	,	Sat Sep 28 16:36:35 2019
19580200,14376078,11447934,-0.36,-0.00,-0.04	,	Sat Sep 28 16:36:36 2019
19580200,14375664,11447410,-0.36,-0.01,-0.05	,	Sat Sep 28 16:36:37 2019
19580968,14376492,11447934,-0.36,-0.01,-0.05	,	Sat Sep 28 16:36:38 2019
19579432,14375664,11446886,-0.37,-0.01,-0.04	,	Sat Sep 28 16:36:39 2019
19580200,14376492,11447934,-0.37,-0.01,-0.04	,	Sat Sep 28 16:36:40 2019
19579432,14375252,11447410,-0.38,-0.01,-0.04	,	Sat Sep 28 16:36:41 2019
19579432,14375664,11447672,-0.38,-0.01,-0.04	,	Sat Sep 28 16:36:42 2019
19579432,14375252,11447672,-0.38,-0.00,-0.03	,	Sat Sep 28 16:36:43 2019
19580200,14376492,11448196,-0.38,-0.00,-0.03	,	Sat Sep 28 16:36:44 2019
19578668,14375252,11447148,-0.39,0.01,-0.03	,	Sat Sep 28 16:36:45 2019
19580968,14378558,11449246,-0.39,0.01,-0.03	,	Sat Sep 28 16:36:46 2019
19580968,14377732,11448722,-0.40,-0.00,-0.05	,	Sat Sep 28 16:36:47 2019
19581734,14378558,11449246,-0.40,-0.00,-0.05	,	Sat Sep 28 16:36:48 2019
19580968,14377732,11448460,-0.41,-0.02,-0.04	,	Sat Sep 28 16:36:49 2019
19582500,14378972,11449246,-0.41,-0.02,-0.04	,	Sat Sep 28 16:36:50 2019
19582500,14378972,11448984,-0.41,-0.01,-0.03	,	Sat Sep 28 16:36:51 2019
19582500,14378972,11449246,-0.41,-0.01,-0.03	,	Sat Sep 28 16:36:52 2019
19579432,14377318,11448196,-0.42,-0.01,-0.04	,	Sat Sep 28 16:36:54 2019
19581734,14378146,11448984,-0.42,-0.01,-0.04	,	Sat Sep 28 16:36:55 2019
19580968,14377732,11448722,-0.43,-0.00,-0.03	,	Sat Sep 28 16:36:56 2019
19580968,14378146,11449246,-0.43,-0.00,-0.03	,	Sat Sep 28 16:36:57 2019
19581734,14378146,11448984,-0.45,-0.01,-0.05	,	Sat Sep 28 16:36:58 2019
19581734,14378558,11448984,-0.45,-0.01,-0.05	,	Sat Sep 28 16:36:59 2019
19582500,14379386,11449770,-0.48,-0.01,-0.03	,	Sat Sep 28 16:37:00 2019
19581734,14378972,11449246,-0.48,-0.01,-0.03	,	Sat Sep 28 16:37:01 2019
19581734,14378972,11449246,-0.48,-0.01,-0.03	,	Sat Sep 28 16:37:02 2019
19582500,14379386,11449508,-0.48,-0.01,-0.03	,	Sat Sep 28 16:37:03 2019
19583268,14380212,11450032,-0.50,-0.01,-0.04	,	Sat Sep 28 16:37:04 2019
19583268,14380212,11450032,-0.50,-0.01,-0.04	,	Sat Sep 28 16:37:05 2019
19582500,14380212,11449770,-0.52,-0.01,-0.03	,	Sat Sep 28 16:37:06 2019
19582500,14379800,11449508,-0.52,-0.01,-0.03	,	Sat Sep 28 16:37:07 2019
19581734,14378972,11448984,-0.54,-0.00,-0.03	,	Sat Sep 28 16:37:08 2019
19581734,14379800,11449246,-0.54,-0.00,-0.03	,	Sat Sep 28 16:37:09 2019
19582500,14379800,11449508,-0.55,-0.01,-0.03	,	Sat Sep 28 16:37:10 2019
19582500,14380212,11449508,-0.55,-0.01,-0.03	,	Sat Sep 28 16:37:12 2019
19581734,14378972,11448722,-0.55,-0.01,-0.05	,	Sat Sep 28 16:37:13 2019
19584036,14380626,11449770,-0.55,-0.01,-0.05	,	Sat Sep 28 16:37:14 2019
19581734,14379386,11448722,-0.55,-0.02,-0.05	,	Sat Sep 28 16:37:15 2019
19583268,14379800,11448984,-0.55,-0.02,-0.05	,	Sat Sep 28 16:37:16 2019
19580968,14378146,11447410,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:17 2019
19582500,14379386,11448460,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:18 2019
19582500,14379800,11448460,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:19 2019
19581734,14378972,11447934,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:20 2019
19583268,14380626,11448984,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:21 2019
19584036,14381040,11449508,-0.57,-0.01,-0.03	,	Sat Sep 28 16:37:22 2019
19584036,14381454,11449770,-0.57,0.01,-0.03	,	Sat Sep 28 16:37:23 2019
19582500,14380212,11448722,-0.57,0.01,-0.03	,	Sat Sep 28 16:37:24 2019
19584036,14381040,11449770,-0.59,-0.00,-0.04	,	Sat Sep 28 16:37:25 2019
19583268,14380626,11449246,-0.59,-0.00,-0.04	,	Sat Sep 28 16:37:26 2019
19583268,14380626,11448984,-0.59,-0.01,-0.05	,	Sat Sep 28 16:37:27 2019
19582500,14379800,11448196,-0.59,-0.01,-0.05	,	Sat Sep 28 16:37:28 2019
19584036,14380626,11448984,-0.59,-0.01,-0.03	,	Sat Sep 28 16:37:30 2019
19584036,14381454,11449508,-0.59,-0.01,-0.03	,	Sat Sep 28 16:37:31 2019
19584036,14381454,11448984,-0.61,-0.01,-0.06	,	Sat Sep 28 16:37:32 2019
19584036,14381454,11449246,-0.61,-0.01,-0.06	,	Sat Sep 28 16:37:33 2019
19582500,14380212,11448460,-0.62,-0.02,-0.03	,	Sat Sep 28 16:37:34 2019
19583268,14381040,11448984,-0.62,-0.02,-0.03	,	Sat Sep 28 16:37:35 2019
19584036,14380626,11448984,-0.64,-0.01,-0.04	,	Sat Sep 28 16:37:36 2019
19581734,14379386,11448196,-0.64,-0.01,-0.04	,	Sat Sep 28 16:37:37 2019
19584036,14381868,11449770,-0.65,-0.01,-0.03	,	Sat Sep 28 16:37:38 2019
19584036,14381454,11449770,-0.65,-0.01,-0.03	,	Sat Sep 28 16:37:39 2019
19583268,14380626,11449246,-0.66,-0.01,-0.05	,	Sat Sep 28 16:37:40 2019
19583268,14381454,11449770,-0.66,-0.01,-0.05	,	Sat Sep 28 16:37:41 2019
19583268,14380626,11449246,-0.69,-0.01,-0.06	,	Sat Sep 28 16:37:42 2019
19583268,14380626,11448984,-0.69,-0.01,-0.06	,	Sat Sep 28 16:37:43 2019
19583268,14381040,11449246,-0.69,-0.01,-0.04	,	Sat Sep 28 16:37:44 2019
19583268,14381040,11449508,-0.69,-0.01,-0.04	,	Sat Sep 28 16:37:45 2019
19584036,14381868,11450818,-0.70,-0.01,-0.04	,	Sat Sep 28 16:37:46 2019
19584802,14381868,11451080,-0.70,-0.01,-0.04	,	Sat Sep 28 16:37:47 2019
19584802,14381868,11450818,-0.71,-0.01,-0.05	,	Sat Sep 28 16:37:49 2019
19584802,14380626,11450556,-0.71,-0.01,-0.05	,	Sat Sep 28 16:37:50 2019
19583268,14379800,11449508,-0.73,-0.01,-0.04	,	Sat Sep 28 16:37:51 2019
19583268,14379800,11449508,-0.73,-0.01,-0.04	,	Sat Sep 28 16:37:52 2019
19584036,14380212,11450032,-0.74,-0.01,-0.05	,	Sat Sep 28 16:37:53 2019
19583268,14380212,11449770,-0.74,-0.01,-0.05	,	Sat Sep 28 16:37:54 2019
19584036,14380626,11449770,-0.75,-0.01,-0.05	,	Sat Sep 28 16:37:55 2019
19584036,14380626,11449770,-0.75,-0.01,-0.05	,	Sat Sep 28 16:37:56 2019
19584036,14380212,11449508,-0.76,-0.01,-0.06	,	Sat Sep 28 16:37:57 2019
19584802,14381040,11450294,-0.76,-0.01,-0.06	,	Sat Sep 28 16:37:58 2019
19584036,14381454,11449770,-0.77,-0.00,-0.05	,	Sat Sep 28 16:37:59 2019
19584036,14380212,11448984,-0.77,-0.00,-0.05	,	Sat Sep 28 16:38:00 2019
19580968,14380212,11447410,-0.78,-0.01,-0.06	,	Sat Sep 28 16:38:01 2019
19580968,14384350,11448722,-0.78,-0.01,-0.06	,	Sat Sep 28 16:38:02 2019
19584036,14384350,11449770,-0.80,-0.01,-0.07	,	Sat Sep 28 16:38:03 2019
19582500,14383108,11448460,-0.80,-0.01,-0.07	,	Sat Sep 28 16:38:04 2019
19582500,14382282,11448196,-0.82,-0.01,-0.05	,	Sat Sep 28 16:38:05 2019
19584036,14384350,11449770,-0.82,-0.01,-0.05	,	Sat Sep 28 16:38:07 2019
19584036,14383522,11450556,-0.82,-0.01,-0.04	,	Sat Sep 28 16:38:08 2019
19584802,14382282,11450032,-0.82,-0.01,-0.04	,	Sat Sep 28 16:38:09 2019
19584802,14382282,11450032,-0.83,-0.02,-0.04	,	Sat Sep 28 16:38:10 2019
19585568,14383108,11450818,-0.83,-0.02,-0.04	,	Sat Sep 28 16:38:11 2019
19585568,14383522,11451606,-0.84,-0.03,-0.03	,	Sat Sep 28 16:38:12 2019
19585568,14383936,11451868,-0.84,-0.03,-0.03	,	Sat Sep 28 16:38:13 2019
19584802,14384764,11451868,-0.85,-0.03,-0.06	,	Sat Sep 28 16:38:14 2019
19586336,14385178,11452654,-0.85,-0.03,-0.06	,	Sat Sep 28 16:38:15 2019
19585568,14384350,11452130,-0.86,-0.02,-0.05	,	Sat Sep 28 16:38:16 2019
